1,217
2,206
3,208
4,220
5,217
6,227
7,220
8,223
9,195
10,209
11,207
12,225
13,203
14,226
15,217
16,204
17,216
18,220
19,218
20,226
21,215
22,211
23,206
24,223
25,233
26,207
27,234
28,228
29,208
30,223
31,224
32,215
33,223
34,219
35,212
36,204
37,216
38,207
39,216
40,207
41,211
42,235
43,239
44,196
45,196
46,225
47,218
48,217
49,222
50,216
51,198
52,215
53,210
54,227
55,212
56,199
57,212
58,205
59,217
60,220
61,211
62,251
63,224
64,231
65,223
66,227
67,204
68,246
69,222
70,214
71,218
72,220
73,226
74,210
75,212
76,221
77,218
78,210
79,197
80,207
81,222
82,206
83,216
84,208
85,200
86,194
87,208
88,220
89,209
90,215
91,238
92,205
93,220
94,211
95,210
96,222
97,213
98,214
99,216
100,225
101,217
102,224
103,202
104,226
105,229
106,211
107,214
108,225
109,224
110,250
111,219
112,277
113,244
114,211
115,337
116,197
117,200
118,218
119,219
120,203
121,214
122,234
123,232
124,216
125,211
126,211
127,206
128,208
129,199
130,224
131,223
132,217
133,226
134,210
135,221
136,211
137,216
138,232
139,205
140,209
141,208
142,201
143,212
144,218
145,218
146,221
147,206
148,202
149,196
150,215
151,215
152,211
153,198
154,205
155,215
156,211
157,227
158,221
159,214
160,224
161,217
162,203
163,209
164,200
165,219
166,216
167,209
168,212
169,214
170,224
171,213
172,205
173,219
174,210
175,209
176,215
177,200
178,200
179,204
180,217
181,207
182,227
183,233
184,210
185,211
186,218
187,205
188,216
189,209
190,202
191,214
192,218
193,207
194,204
195,221
196,203
197,205
198,220
199,215
200,215
201,217
202,202
203,226
204,221
205,244
206,266
207,205
208,231
209,221
210,284
211,220
212,206
213,216
214,203
215,203
216,205
217,217
218,206
219,209
220,209
221,211
222,218
223,212
224,213
225,225
226,232
227,216
228,223
229,216
230,217
231,293
232,197
233,206
234,215
235,210
236,229
237,229
238,214
239,207
240,223
241,224
242,210
243,210
244,203
245,207
246,209
247,222
248,210
249,216
250,211
251,221
252,211
253,199
254,227
255,218
256,203
257,207
258,226
259,218
260,208
261,207
262,204
263,207
264,196
265,210
266,216
267,208
268,215
269,218
270,211
271,218
272,212
273,201
274,201
275,246
276,234
277,219
278,222
279,209
280,207
281,217
282,225
283,196
284,203
285,209
286,229
287,200
288,222
289,203
290,213
291,213
292,235
293,216
294,196
295,217
296,203
297,203
298,232
299,215
300,238
301,220
302,209
303,200
304,226
305,208
306,223
307,221
308,213
309,227
310,203
311,205
312,214
313,218
314,218
315,203
316,207
317,212
318,205
319,392
320,962
321,221
322,208
323,210
324,196
325,208
326,213
327,202
328,193
329,207
330,198
331,214
332,210
333,209
334,191
335,211
336,202
337,205
338,201
339,224
340,209
341,206
342,203
343,214
344,209
345,207
346,210
347,191
348,207
349,217
350,207
351,204
352,202
353,214
354,209
355,200
356,213
357,217
358,206
359,215
360,215
361,199
362,201
363,202
364,216
365,209
366,211
367,211
368,216
369,214
370,201
371,205
372,192
373,214
374,210
375,209
376,207
377,196
378,210
379,204
380,199
381,204
382,192
383,210
384,209
385,207
386,226
387,203
388,215
389,207
390,208
391,213
392,220
393,206
394,222
395,212
396,205
397,216
398,205
399,208
400,210
401,209
402,208
403,207
404,215
405,209
406,227
407,201
408,214
409,209
410,210
411,205
412,211
413,218
414,213
415,197
416,225
417,246
418,211
419,195
420,198
421,209
422,203
423,201
424,198
425,214
426,221
427,202
428,220
429,216
430,213
431,213
432,211
433,198
434,192
435,205
436,213
437,200
438,216
439,202
440,210
441,213
442,208
443,208
444,221
445,218
446,221
447,211
448,214
449,208
450,220
451,207
452,206
453,224
454,213
455,221
456,215
457,211
458,208
459,217
460,196
461,208
462,203
463,199
464,207
465,215
466,214
467,215
468,213
469,204
470,212
471,221
472,220
473,222
474,209
475,204
476,207
477,209
478,208
479,209
480,215
481,209
482,220
483,207
484,195
485,203
486,201
487,209
488,200
489,202
490,205
491,211
492,211
493,217
494,204
495,209
496,202
497,207
498,200
499,207
500,216
501,212
502,203
503,201
504,204
505,210
506,216
507,231
508,206
509,206
510,211
511,219
512,201
513,218
514,202
515,214
516,220
517,208
518,205
519,205
520,210
521,226
522,212
523,199
524,208
525,216
526,216
527,199
528,213
529,211
530,218
531,220
532,210
533,208
534,218
535,210
536,208
537,205
538,193
539,208
540,212
541,216
542,212
543,207
544,215
545,209
546,226
547,196
548,215
549,195
550,204
551,203
552,203
553,216
554,207
555,215
556,226
557,213
558,211
559,211
560,198
561,201
562,203
563,205
564,197
565,210
566,214
567,205
568,214
569,214
570,224
571,192
572,207
573,212
574,198
575,215
576,213
577,205
578,197
579,212
580,215
581,195
582,221
583,232
584,198
585,199
586,203
587,214
588,201
589,206
590,209
591,213
592,216
593,222
594,207
595,214
596,210
597,207
598,212
599,219
600,210
601,212
602,206
603,196
604,203
605,200
606,205
607,217
608,202
609,196
610,212
611,210
612,224
613,212
614,252
615,220
616,219
617,204
618,191
619,219
620,201
621,211
622,204
623,201
624,215
625,222
626,210
627,210
628,221
629,210
630,203
631,221
632,192
633,208
634,208
635,217
636,212
637,217
638,194
639,221
640,205
641,202
642,190
643,220
644,210
645,212
646,209
647,217
648,200
649,203
650,217
651,190
652,196
653,210
654,210
655,210
656,212
657,199
658,214
659,210
660,211
661,210
662,207
663,218
664,200
665,215
666,202
667,204
668,212
669,197
670,208
671,204
672,210
673,202
674,206
675,203
676,227
677,214
678,215
679,218
680,214
681,209
682,212
683,199
684,207
685,218
686,217
687,203
688,202
689,199
690,208
691,207
692,215
693,203
694,207
695,203
696,225
697,196
698,218
699,201
700,217
701,229
702,210
703,228
704,198
705,217
706,217
707,204
708,213
709,214
710,213
711,195
712,206
713,218
714,206
715,221
716,199
717,212
718,215
719,199
720,205
721,199
722,200
723,200
724,204
725,213
726,209
727,210
728,204
729,210
730,212
731,215
732,214
733,213
734,205
735,218
736,203
737,204
738,205
739,210
740,212
741,216
742,198
743,210
744,210
745,216
746,224
747,213
748,199
749,217
750,222
751,208
752,206
753,208
754,206
755,199
756,218
757,210
758,205
759,218
760,227
761,192
762,202
763,208
764,215
765,219
766,210
767,234
768,228
769,217
770,227
771,219
772,220
773,202
774,221
775,206
776,202
777,225
778,223
779,233
780,209
781,209
782,201
783,218
784,209
785,219
786,213
787,236
788,216
789,206
790,224
791,221
792,206
793,214
794,213
795,264
796,229
797,234
798,199
799,223
800,209
801,215
802,199
803,231
804,222
805,219
806,246
807,220
808,232
809,209
810,219
811,201
812,201
813,253
814,239
815,219
816,213
817,227
818,215
819,233
820,275
821,219
822,238
823,232
824,200
825,200
826,203
827,209
828,209
829,200
830,203
831,215
832,212
833,199
834,210
835,222
836,209
837,208
838,205
839,240
840,193
841,207
842,204
843,219
844,215
845,211
846,233
847,212
848,208
849,216
850,211
851,198
852,209
853,199
854,217
855,216
856,219
857,199
858,209
859,219
860,210
861,214
862,207
863,217
864,219
865,204
866,203
867,203
868,213
869,218
870,223
871,220
872,237
873,212
874,197
875,226
876,208
877,209
878,214
879,203
880,206
881,192
882,208
883,224
884,205
885,220
886,208
887,205
888,213
889,236
890,214
891,206
892,209
893,209
894,215
895,223
896,220
897,207
898,215
899,221
900,211
901,212
902,203
903,212
904,232
905,213
906,204
907,192
908,212
909,213
910,201
911,212
912,227
913,223
914,214
915,200
916,221
917,210
918,204
919,218
920,219
921,202
922,216
923,202
924,204
925,215
926,213
927,205
928,219
929,220
930,197
931,203
932,206
933,219
934,211
935,197
936,210
937,201
938,203
939,200
940,198
941,224
942,201
943,219
944,213
945,213
946,191
947,206
948,207
949,213
950,203
951,206
952,200
953,217
954,213
955,205
956,208
957,222
958,208
959,225
960,255
961,206
962,207
963,213
964,211
965,212
966,205
967,205
968,209
969,209
970,215
971,198
972,213
973,208
974,223
975,204
976,217
977,214
978,207
979,205
980,215
981,216
982,215
983,208
984,204
985,215
986,224
987,195
988,218
989,221
990,223
991,209
992,201
993,215
994,220
995,209
996,207
997,205
998,218
999,206
1000,211
