614,1.5,109973504
615,0,110014464
616,0,110092288
617,0,110112768
618,0,110235648
619,0,106700800
620,0,106987520
621,0,107266048
622,1.5,107540480
623,0,107810816
624,0,108081152
625,0,108355584
626,3.1,108486656
627,0,108535808
628,0,108613632
629,0,108675072
630,1.5,108781568
631,0,108929024
632,0,109191168
633,0,109297664
634,0,109318144
635,1.6,109367296
636,0,109420544
637,0,109522944
638,0,109572096
639,1.6,109711360
640,0,109719552
641,0,109748224
642,0,109821952
643,1.5,109891584
644,0,109957120
645,0,110125056
646,0,110723072
647,1.6,110759936
648,0,110817280
649,0,110870528
650,0,110981120
651,0,111026176
652,4.7,111644672
653,0,112349184
654,0,112349184
655,0,112394240
656,1.6,112427008
657,0,112431104
658,0,112431104
659,0,112783360
660,1.6,113319936
661,0,113324032
662,0,113274880
663,0,113299456
664,3.1,113340416
665,0,113401856
666,0,113541120
667,0,114122752
668,0,114171904
669,3.1,114176000
670,0,114180096
671,0,114343936
672,0,114683904
673,3.1,109514752
674,0,109764608
675,0,111550464
676,0,111779840
677,1.5,111984640
678,0,112119808
679,0,112287744
680,0,112771072
681,4.6,112791552
682,0,112848896
683,0,112910336
684,0,113254400
685,0,113315840
686,1.5,113401856
687,0,114343936
688,0,113508352
689,0,113676288
690,1.6,113770496
691,0,114204672
692,0,114266112
693,0,114372608
694,3.1,114446336
695,0,114462720
696,0,114487296
697,0,114487296
698,3.1,114499584
699,0,114569216
700,0,114999296
701,0,115027968
702,1.5,115036160
703,0,115040256
704,0,115113984
705,0,115130368
706,0,115195904
707,1.6,115302400
708,0,115404800
709,0,115568640
710,0,115572736
711,3.1,115576832
712,0,115646464
713,0,116129792
714,0,116183040
715,1.6,116576256
716,0,116584448
717,0,116584448
718,0,116678656
719,3.2,111161344
720,0,111501312
721,0,111853568
722,0,112177152
723,1.6,112488448
724,0,113197056
725,0,113254400
726,0,114900992
727,1.5,115277824
728,0,115281920
729,0,115396608
730,0,115924992
731,0,116023296
732,3.2,116097024
733,0,116113408
734,0,116117504
735,0,116125696
736,0,116641792
737,0,116666368
738,0,116948992
739,0,116961280
740,3.1,117145600
741,0,117166080
742,0,117739520
743,0,117739520
744,4.7,117739520
745,0,117739520
746,0,117739520
747,0,117833728
748,10.9,118018048
749,0,118063104
750,0,118177792
751,0,118345728
752,3.1,118525952
753,0,118599680
754,0,118648832
755,0,119758848
756,1.6,119758848
757,0,119816192
758,0,119816192
759,0,113033216
760,1.6,113344512
761,0,113688576
762,0,115335168
763,0,115503104
764,1.6,115744768
765,0,116293632
766,0,116318208
767,0,116432896
768,0,116588544
769,4.7,116703232
770,0,116822016
771,0,117432320
772,3.1,117481472
773,0,117485568
774,0,117538816
775,0,117682176
776,0,117899264
777,1.6,118558720
778,0,118611968
779,0,118620160
780,0,118734848
781,3.1,118849536
782,0,118882304
783,0,119320576
784,0,119472128
785,1.6,119472128
786,0,119529472
787,0,119586816
788,0,120262656
789,3.2,120320000
790,0,120381440
791,0,120381440
792,0,120442880
793,3.1,120606720
794,0,121114624
795,0,121118720
796,0,121135104
797,3.1,121135104
798,0,121147392
799,0,121221120
800,0,121839616
801,1.6,121839616
802,0,122920960
803,0,122920960
804,0,122925056
805,1.5,123097088
806,0,123682816
807,0,123748352
808,0,123748352
809,1.5,123777024
810,0,123863040
811,0,124547072
812,0,124604416
813,0,124628992
814,3.1,124649472
815,0,124686336
816,0,124792832
817,0,125087744
818,0,125169664
819,0,125280256
820,0,125771776
821,4.7,125792256
822,0,125816832
823,0,125976576
824,0,125976576
825,0,125976576
826,1.5,125976576
827,0,125976576
828,0,125997056
829,0,126054400
830,1.6,126054400
831,0,126054400
832,0,126058496
833,0,126263296
834,0,126291968
835,0,126308352
836,0,126316544
837,3,126316544
838,0,126316544
839,0,126394368
840,0,126644224
841,1.5,126644224
842,0,126644224
843,0,126660608
844,0,126668800
845,3.1,126668800
846,0,127152128
847,0,127152128
848,0,127508480
849,6.2,127508480
850,0,127569920
851,0,128024576
852,0,128061440
853,3.2,128061440
854,0,128077824
855,0,128081920
856,0,128659456
857,1.6,128933888
858,0,128933888
859,0,128983040
860,0,128983040
861,4.6,129007616
862,0,129527808
863,0,129527808
864,0,129527808
865,0,129564672
866,3.2,129568768
867,0,129568768
868,0,129576960
869,1.5,129634304
870,0,129687552
871,0,129703936
872,0,129785856
873,3.1,129818624
874,0,129855488
875,0,129875968
876,0,129875968
877,3.1,129884160
878,0,129933312
879,0,129937408
880,0,130273280
881,1.5,130273280
882,0,130273280
883,0,130273280
884,0,130625536
885,1.5,130625536
886,0,130629632
887,0,130629632
888,0,130736128
889,1.6,131047424
890,0,131047424
891,0,131047424
892,0,131170304
893,7.8,131170304
894,0,131170304
895,0,131604480
896,0,131604480
897,0,131604480
898,4.6,131608576
899,0,131633152
900,0,132206592
901,1.5,132206592
902,0,132231168
903,0,132231168
904,0,132235264
905,1.5,132276224
906,0,132698112
907,0,132718592
908,0,132718592
909,4.6,132726784
910,0,133201920
911,0,133636096
912,0,133636096
913,0,133636096
914,3.1,133636096
915,0,133636096
916,0,134057984
917,0,134057984
918,1.6,134057984
919,0,134057984
920,0,134057984
921,0,134057984
922,1.6,124416000
923,0,124796928
924,0,125247488
925,0,125698048
926,0,126038016
927,0,126844928
928,0,126906368
929,0,127078400
930,4.7,127340544
931,0,128233472
932,0,128815104
933,0,129335296
934,4.7,125190144
935,0,125616128
936,0,126038016
937,0,126476288
938,4.7,126894080
939,0,127250432
940,0,127393792
941,0,127447040
942,0,127574016
943,3.1,128425984
944,0,128589824
945,0,128692224
946,0,128729088
947,0,128925696
948,0,129101824
949,0,129236992
950,0,129576960
951,4.7,129708032
952,0,130043904
953,0,130142208
954,0,130236416
955,1.5,130826240
956,0,131383296
957,0,131399680
958,0,131457024
959,3.1,131477504
960,0,132124672
961,0,132141056
962,0,132161536
963,1.6,132190208
964,0,132190208
965,0,132419584
966,0,133615616
967,0,133632000
968,0,133632000
969,0,133652480
970,0,133939200
971,0,134283264
972,0,134250496
973,0,134254592
974,0,134340608
975,0,134340608
976,1.6,134701056
977,0,134717440
978,0,134721536
979,0,134721536
980,3.1,134721536
981,0,135327744
982,0,135495680
983,0,135495680
984,3.1,135688192
985,0,135688192
986,0,135065600
987,0,135069696
988,1.6,135110656
989,0,135225344
990,0,135303168
991,0,135454720
992,4.7,127864832
993,0,129724416
994,0,130166784
995,0,130478080
996,3.1,130838528
997,0,131043328
998,0,131133440
999,0,131215360
1000,1.6,131289088
1001,0,131395584
1002,0,131506176
1003,0,131645440
1004,3.2,132972544
1005,0,133038080
1006,0,133079040
1007,0,133632000
1008,0,133656576
1009,0,133705728
1010,0,133828608
1011,4.7,133894144
1012,0,134402048
1013,0,134836224
1014,0,134840320
1015,3.2,134840320
1016,0,134856704
1017,0,134905856
1018,1.6,135344128
1019,0,135348224
1020,0,135348224
1021,0,135356416
1022,0,135360512
1023,0,135639040
1024,0,135651328
1025,0,135651328
1026,4.8,135651328
1027,0,135712768
1028,0,136151040
1029,0,136151040
1030,6.2,136151040
1031,0,136151040
1032,0,136155136
1033,0,136589312
1034,1.5,136622080
1035,0,136622080
1036,0,136622080
1037,0,136622080
1038,4.7,137154560
1039,0,137158656
1040,0,137158656
1041,0,137531392
1042,4.7,137531392
1043,0,137539584
1044,0,138092544
1045,0,138092544
1046,3.1,138092544
1047,0,138092544
1048,0,138199040
1049,0,138907648
1050,0,138911744
1051,0,138915840
1052,0,138915840
1053,0,138915840
1054,12.5,139632640
1055,0,139726848
1056,0,139857920
1057,0,139923456
1058,0,140058624
1059,0,140218368
1060,0,140247040
1061,0,140251136
1062,0,140271616
1063,1.5,140300288
1064,0,132853760
1065,0,133320704
1066,0,133795840
1067,3.1,134266880
1068,0,134692864
1069,0,135004160
1070,0,133308416
1071,1.6,133799936
1072,0,134258688
1073,0,134766592
1074,0,136142848
1075,3.2,136237056
1076,0,136245248
1077,0,136261632
1078,0,136392704
1079,0,136470528
1080,0,136962048
1081,0,137052160
1082,3.1,137068544
1083,0,137584640
1084,0,137596928
1085,0,139010048
1086,4.7,139046912
1087,0,139067392
1088,0,139120640
1089,0,139251712
1090,0,139698176
1091,1.6,139763712
1092,0,139866112
1093,0,139968512
1094,0,140464128
1095,3.2,140374016
1096,0,141185024
1097,0,141189120
1098,0,141189120
1099,3.1,141217792
1100,0,141824000
1101,0,141828096
1102,0,141828096
1103,4.7,141828096
1104,0,141836288
1105,0,142098432
1106,0,142139392
1107,9.3,142364672
1108,0,142475264
1109,0,142557184
1110,4.8,142675968
1111,0,142700544
1112,0,142819328
1113,0,142843904
1114,1.6,142893056
1115,0,143208448
1116,0,143224832
1117,0,143216640
1118,1.5,143216640
1119,0,143261696
1120,0,143761408
1121,0,143761408
1122,3.1,143769600
1123,0,143785984
1124,0,143835136
1125,0,144277504
1126,1.6,144293888
1127,0,144297984
1128,0,144297984
1129,0,144363520
1130,4.6,144637952
1131,0,144642048
1132,0,144642048
1133,0,144642048
1134,3.1,144642048
1135,0,144949248
1136,0,144953344
1137,0,144953344
1138,3.1,144953344
1139,0,144953344
1140,0,145276928
1141,0,145305600
1142,1.6,145330176
1143,0,145330176
1144,0,145330176
1145,0,145694720
1146,0,145702912
1147,1.6,145707008
1148,0,145707008
1149,0,145788928
1150,0,146161664
1151,3.1,146161664
1152,0,146161664
1153,0,146206720
1154,0,146505728
1155,6.2,147107840
1156,0,147005440
1157,0,147009536
1158,0,147009536
1159,7.8,147128320
1160,0,147599360
1161,0,147603456
1162,0,147603456
1163,3.1,147603456
1164,0,148312064
1165,0,148434944
1166,0,148623360
1167,1.6,148623360
1168,0,148652032
1169,0,149106688
1170,0,149192704
1171,1.5,149192704
1172,0,149442560
1173,0,149442560
1174,0,150003712
1175,1.6,150171648
1176,0,150331392
1177,0,150364160
1178,0,150409216
1179,3.1,150474752
1180,0,150499328
1181,0,150528000
1182,0,150556672
1183,0,150626304
1184,0,151199744
1185,0,151228416
1186,0,151252992
1187,1.6,151302144
1188,0,151355392
1189,0,151719936
1190,0,151879680
1191,3.1,151900160
1192,0,151928832
1193,0,152002560
1194,0,152473600
1195,3.1,152485888
1196,0,152485888
1197,0,152502272
1198,0,152518656
1199,4.7,152928256
1200,0,152928256
1201,0,152928256
1202,0,152944640
1203,3.1,153468928
1204,0,143101952
1205,0,143638528
1206,0,144199680
1207,0,144621568
1208,3.1,144986112
1209,0,145694720
1210,0,145702912
1211,1.5,146124800
1212,0,146186240
1213,0,146206720
1214,0,146882560
1215,4.7,146931712
1216,0,146935808
1217,0,147742720
1218,0,148283392
1219,3.2,148299776
1220,0,148324352
1221,0,148332544
1222,0,148340736
1223,6.3,147955712
1224,0,147988480
1225,0,148160512
1226,0,148234240
1227,4.6,148529152
1228,0,148684800
1229,0,148725760
1230,0,149651456
1231,1.6,149663744
1232,0,149716992
1233,0,149831680
1234,0,149856256
1235,6.2,149868544
1236,0,149872640
1237,0,150011904
1238,0,143908864
1239,1.6,144441344
1240,0,144941056
1241,0,147034112
1242,0,147742720
1243,0,147750912
1244,3.1,147787776
1245,0,147816448
1246,0,147881984
1247,0,148361216
1248,4.6,148373504
1249,0,148381696
1250,0,148402176
1251,1.5,148439040
1252,0,148832256
1253,0,148840448
1254,0,148848640
1255,1.6,148877312
1256,0,149086208
1257,0,150183936
1258,0,150192128
1259,4.7,150200320
1260,0,150204416
1261,0,150220800
1262,0,150589440
1263,4.7,150609920
1264,0,150622208
1265,0,150630400
1266,4.7,151179264
1267,0,151232512
1268,0,151248896
1269,0,151248896
1270,6.2,151375872
1271,0,151928832
1272,0,151937024
1273,0,151937024
1274,4.7,151941120
1275,0,152182784
1276,0,152748032
1277,0,152752128
1278,3.2,152752128
1279,0,152854528
1280,0,152940544
1281,0,153214976
1282,3.1,153227264
1283,0,153231360
1284,0,153235456
1285,0,153804800
1286,0,153915392
1287,0,153915392
1288,0,153915392
1289,0,153915392
1290,6.2,154542080
1291,0,154775552
1292,0,154943488
1293,0,155250688
1294,3.1,155537408
1295,0,156753920
1296,0,156807168
1297,0,156942336
1298,3.2,157020160
1299,0,157650944
1300,0,157675520
1301,0,157712384
1302,4.7,157749248
1303,0,157851648
1304,0,158130176
1305,0,158224384
1306,3.1,158289920
1307,0,158330880
1308,0,158543872
1309,0,159027200
1310,4.7,159047680
1311,0,159068160
1312,0,159068160
1313,0,159436800
1314,4.7,159436800
1315,0,159440896
1316,0,159473664
1317,0,159649792
1318,0,159997952
1319,3.1,160006144
1320,0,160006144
1321,0,160681984
1322,0,161058816
1323,6.2,161067008
1324,0,161067008
1325,0,161075200
1326,1.6,161738752
1327,0,161742848
1328,0,161742848
1329,1.6,161763328
1330,0,161779712
1331,0,162263040
1332,0,162271232
1333,9.4,162271232
1334,0,162271232
1335,0,162873344
1336,0,162877440
1337,1.6,162897920
1338,0,161652736
1339,0,161697792
1340,0,161705984
1341,4.7,161779712
1342,0,162578432
1343,0,162603008
1344,0,162607104
1345,0,162627584
1346,0,162693120
1347,0,162738176
1348,0,163082240
1349,1.6,163115008
1350,0,163115008
1351,0,163135488
1352,1.6,163581952
1353,0,163581952
1354,0,163606528
1355,0,163610624
1356,6.2,164098048
1357,0,164130816
1358,0,164130816
1359,0,164134912
1360,1.5,164139008
1361,0,164487168
1362,0,164487168
1363,6.3,164487168
1364,0,164487168
1365,0,164904960
1366,0,165588992
1367,6.3,165613568
1368,0,165474304
1369,0,165892096
1370,0,165916672
1371,1.6,165941248
1372,0,165961728
1373,0,166354944
1374,0,166383616
1375,0,166408192
1376,0,166461440
1377,3.1,166817792
1378,0,166817792
1379,0,166961152
1380,0,166961152
1381,4.7,167297024
1382,0,167329792
1383,0,167329792
1384,3.1,167333888
1385,0,167665664
1386,0,167665664
1387,0,167686144
1388,6.3,167690240
1389,0,168050688
1390,0,168050688
1391,0,168050688
1392,4.8,168054784
1393,0,168206336
1394,0,168206336
1395,0,168206336
1396,6.3,168206336
1397,0,168550400
1398,0,168550400
1399,9.3,168550400
1400,0,168550400
1401,0,168615936
1402,0,168669184
1403,3.2,168710144
1404,0,168771584
1405,0,168935424
1406,0,168935424
1407,4.6,168935424
1408,0,169017344
1409,0,169299968
1410,0,169320448
1411,7.8,169353216
1412,0,169394176
1413,0,169697280
1414,0,169709568
1415,1.6,169709568
1416,0,169754624
1417,0,169951232
1418,0,169951232
1419,6.3,169988096
1420,0,170049536
1421,0,170287104
1422,0,170287104
1423,6.3,170409984
1424,0,170430464
1425,0,170430464
1426,0,170430464
1427,4.7,170434560
1428,0,170852352
1429,0,170852352
1430,0,170852352
1431,1.5,170868736
1432,0,171229184
1433,0,171229184
1434,0,171229184
1435,6.2,171229184
1436,0,171573248
1437,0,171806720
1438,0,171806720
1439,4.7,171806720
1440,0,172130304
1441,0,172130304
1442,0,172130304
1443,4.7,172130304
1444,0,172507136
1445,0,172507136
1446,0,172507136
1447,4.7,172507136
1448,0,172724224
1449,0,172724224
1450,0,172724224
1451,3.1,173117440
1452,0,173117440
1453,0,173117440
1454,0,173117440
1455,3.1,173535232
1456,0,173535232
1457,0,173535232
1458,0,173535232
1459,4.8,161771520
1460,0,162492416
1461,0,163254272
1462,0,163987456
1463,12.4,164413440
1464,0,164511744
1465,0,164691968
1466,0,165224448
1467,1.6,165416960
1468,0,165453824
1469,0,165474304
1470,0,165474304
1471,1.6,165851136
1472,0,165896192
1473,0,165916672
1474,0,166445056
1475,3.1,166465536
1476,0,167260160
1477,0,167313408
1478,0,167677952
1479,3.2,167690240
1480,0,167690240
1481,0,167854080
1482,0,168292352
1483,0,168345600
1484,0,168366080
1485,0,168398848
1486,0,168759296
1487,1.5,168800256
1488,0,168841216
1489,0,169115648
1490,0,169160704
1491,6.2,169353216
1492,0,169357312
1493,0,169766912
1494,0,169791488
1495,6.2,169836544
1496,0,169857024
1497,0,170213376
1498,0,170217472
1499,6.2,170217472
1500,0,170217472
1501,0,170430464
1502,4.6,170438656
1503,0,170438656
1504,0,170483712
1505,0,170803200
1506,3.1,170827776
1507,0,170827776
1508,0,171102208
1509,0,171106304
1510,4.7,171106304
1511,0,171118592
1512,0,171479040
1513,0,171495424
1514,1.6,171524096
1515,0,171528192
1516,0,171868160
1517,0,172019712
1518,3.1,172072960
1519,0,172077056
1520,0,172429312
1521,0,172834816
1522,3.1,172892160
1523,0,173420544
1524,0,173445120
1525,0,173465600
1526,4.7,173498368
1527,0,174039040
1528,0,174215168
1529,0,174436352
1530,3.1,174813184
1531,0,175104000
1532,0,175149056
1533,0,175194112
1534,1.6,175816704
1535,0,175841280
1536,0,176123904
1537,0,176263168
1538,0,176574464
1539,0,176615424
1540,0,177180672
1541,0,177225728
1542,4.7,177672192
1543,0,177700864
1544,0,177704960
1545,0,177758208
1546,4.6,178401280
1547,0,178401280
1548,0,178401280
1549,0,178688000
1550,1.6,178688000
1551,0,178688000
1552,0,178692096
1553,0,178847744
1554,3.1,178864128
1555,0,178864128
1556,0,178876416
1557,0,179269632
1558,3.1,179269632
1559,0,179273728
1560,0,179281920
1561,4.7,179499008
1562,0,179650560
1563,0,179654656
1564,0,180002816
1565,0,180023296
1566,4.7,180023296
1567,0,180060160
1568,0,180350976
1569,0,180412416
1570,6.3,180412416
1571,0,180424704
1572,0,180477952
1573,3.2,180551680
1574,0,180715520
1575,0,180715520
1576,0,180719616
1577,1.5,180719616
1578,0,181075968
1579,0,181075968
1580,0,181084160
1581,0,181096448
1582,6.2,181194752
1583,0,181227520
1584,0,181227520
1585,1.6,181309440
1586,0,181452800
1587,0,181460992
1588,0,181460992
1589,0,181809152
