1,298
2,265
3,261
4,261
5,251
6,270
7,245
8,253
9,232
10,258
11,248
12,258
13,252
14,260
15,232
16,248
17,260
18,235
19,251
20,260
21,247
22,245
23,245
24,252
25,237
26,253
27,249
28,235
29,257
30,246
31,260
32,252
33,307
34,273
35,257
36,261
37,257
38,281
39,245
40,251
41,238
42,253
43,267
44,258
45,251
46,261
47,254
48,266
49,261
50,238
51,313
52,236
53,257
54,245
55,252
56,258
57,255
58,249
59,259
60,248
61,262
62,257
63,253
64,283
65,248
66,238
67,383
68,255
69,251
70,265
71,269
72,262
73,234
74,236
75,258
76,246
77,236
78,237
79,235
80,239
81,247
82,237
83,251
84,248
85,236
86,238
87,252
88,252
89,251
90,257
91,254
92,261
93,238
94,258
95,261
96,232
97,264
98,266
99,240
100,252
101,266
102,264
103,264
104,254
105,236
106,237
107,242
108,251
109,233
110,233
111,258
112,269
113,255
114,249
115,250
116,254
117,245
118,261
119,252
120,372
121,254
122,506
123,625
124,779
125,759
126,648
127,741
128,250
129,248
130,265
131,253
132,265
133,235
134,288
135,253
136,251
137,246
138,234
139,261
140,265
141,247
142,264
143,286
144,258
145,277
146,247
147,269
148,252
149,256
150,268
151,245
152,295
153,288
154,262
155,252
156,258
157,264
158,263
159,236
160,260
161,234
162,256
163,250
164,258
165,275
166,259
167,258
168,256
169,247
170,255
171,238
172,247
173,269
174,272
175,246
176,235
177,262
178,244
179,234
180,236
181,256
182,233
183,247
184,257
185,258
186,236
187,280
188,265
189,255
190,249
191,254
192,260
193,268
194,252
195,264
196,303
197,252
198,288
199,252
200,273
201,244
202,261
203,236
204,247
205,253
206,271
207,266
208,254
209,243
210,258
211,265
212,246
213,236
214,246
215,249
216,235
217,265
218,250
219,275
220,270
221,252
222,254
223,264
224,279
225,238
226,267
227,250
228,262
229,252
230,238
231,249
232,263
233,264
234,259
235,260
236,260
237,252
238,252
239,267
240,246
241,244
242,247
243,280
244,269
245,245
246,255
247,236
248,252
249,247
250,248
251,268
252,250
253,250
254,237
255,260
256,252
257,279
258,249
259,253
260,263
261,257
262,247
263,233
264,276
265,266
266,243
267,274
268,246
269,280
270,237
271,251
272,259
273,254
274,304
275,276
276,266
277,252
278,301
279,286
280,264
281,266
282,251
283,260
284,255
285,256
286,236
287,253
288,248
289,262
290,252
291,251
292,248
293,252
294,311
295,267
296,254
297,246
298,235
299,270
300,245
301,238
302,266
303,248
304,236
305,250
306,264
307,247
308,260
309,233
310,256
311,233
312,252
313,245
314,265
315,246
316,239
317,246
318,233
319,244
320,259
321,265
322,253
323,267
324,248
325,260
326,246
327,236
328,267
329,256
330,266
331,261
332,275
333,234
334,245
335,240
336,261
337,253
338,253
339,260
